sentence_id,df_index,sari,bertscore_precision,bertscore_recall,bertscore_f1,fre,lix,compression_ratio,novelty,dis_ori_pred,dis_ori_ref,dis_pred_ref,score_dpo
119,473,37.52333,73.201442,75.451231,74.309307,90.396792,17.748044,47.794118,34.782609,0.991299,0.987176,0.957587,67.751865
119,474,42.556019,73.307538,76.891834,75.056922,91.466071,17.489011,33.088235,44.117647,0.680494,0.987176,0.554816,61.056077
119,475,40.848213,68.659806,70.657563,69.644362,85.881729,26.20678,13.235294,71.428571,0.712805,0.987176,0.591725,59.70731
120,476,37.902897,72.980499,74.160624,73.565829,88.455814,22.421927,60.550459,33.333333,0.900732,0.234462,0.633452,65.70934
120,477,39.453251,71.246767,76.636767,73.843539,84.168333,30.666667,8.256881,40.625,0.86615,0.234462,0.688932,62.578029
120,478,40.069772,77.293593,73.078918,75.12719,90.650924,23.141304,78.899083,40.0,0.976497,0.234462,0.019516,69.986407
120,479,39.796489,72.556806,74.527538,73.528969,79.878693,30.511364,49.541284,50.0,0.97709,0.234462,0.022295,67.412806
121,480,36.946559,75.18335,70.194799,72.603482,77.495152,18.818182,68.571429,40.0,0.905886,0.947387,0.989539,65.012723
121,481,43.052803,74.279904,78.110278,76.146954,92.096459,19.162679,9.52381,36.0,0.68958,0.947387,0.855639,60.189599
121,482,36.708011,71.842527,69.101143,70.445174,80.383571,21.285714,46.666667,61.904762,0.973876,0.947387,0.990161,66.294323
121,483,33.658892,72.690314,68.377233,70.467836,105.88,8.333333,71.428571,57.142857,0.096271,0.947387,0.39763,47.308662
122,484,37.321752,69.978899,73.036146,71.474844,71.399924,30.984848,27.631579,4.0,0.064085,0.057733,0.883545,39.237034
122,485,38.902472,71.724993,72.947359,72.331017,71.405625,32.291667,40.789474,12.0,0.086666,0.057733,0.910855,41.427519
122,486,41.996963,71.775943,73.149538,72.456235,79.415221,30.615646,35.526316,20.833333,0.063555,0.057733,0.999634,42.485953
122,487,34.423143,71.244586,70.635372,70.938671,82.32227,32.41954,61.842105,36.363636,0.041262,0.057733,0.004377,42.340563
123,488,43.956288,71.236163,71.629643,71.432358,79.645091,24.781818,58.75,57.142857,0.034777,0.976153,0.002483,44.849655
123,489,44.915671,74.456918,70.898616,72.634214,95.440606,17.30303,72.5,50.0,0.975626,0.976153,0.999979,70.841829
123,490,38.014037,72.133136,70.270979,71.18988,86.961429,22.047619,73.75,50.0,0.176327,0.976153,0.017098,48.254032
123,491,53.150063,76.758945,73.879665,75.291795,98.936789,20.757895,52.5,56.25,0.975301,0.976153,0.999987,72.936762
124,492,38.509134,74.028933,64.714593,69.059116,95.545833,20.041667,64.044944,12.5,0.994539,0.992108,0.999565,66.727408
124,493,30.878633,72.918987,61.841571,66.924995,91.75125,13.361111,89.88764,25.0,0.102162,0.992108,0.077201,43.817827
124,494,47.227917,77.506858,69.030547,73.023552,94.559881,22.97619,60.674157,16.666667,0.926117,0.992108,0.872401,67.877642
124,495,37.909166,75.780457,73.604524,74.676651,88.272857,21.285714,29.213483,39.130435,0.153786,0.992108,0.123989,46.077132
125,496,41.444876,74.280357,78.266758,76.221466,80.974935,26.673203,20.0,39.130435,0.668753,0.998498,0.633369,58.938675
125,497,39.746191,72.011513,73.603797,72.798949,84.258345,26.489655,31.764706,35.294118,0.415898,0.998498,0.372853,51.9669
125,498,38.875997,72.065747,75.702578,73.839408,75.055303,30.060606,22.352941,39.130435,0.16376,0.998498,0.117084,44.609683
125,499,35.450919,71.192539,70.199203,70.692384,66.620667,42.437037,68.235294,33.333333,0.992205,0.998498,0.997281,64.84423
126,500,44.186946,71.641546,76.167983,73.835456,76.552,27.0,20.634921,26.086957,0.67967,0.571031,0.989998,57.98494
126,501,45.148754,71.823609,75.84368,73.778921,71.830714,29.809524,33.333333,25.0,0.867347,0.571031,0.089087,62.957781
126,502,42.391451,69.513035,72.48261,70.966768,64.534821,26.678571,33.333333,40.0,0.710418,0.571031,0.982499,57.655128
126,503,36.328698,67.666394,70.167857,68.894428,83.496364,20.584416,12.698413,50.0,0.969643,0.571031,0.742548,63.664247
127,504,36.505174,70.704919,71.025538,70.864874,82.156538,30.505495,51.401869,26.315789,0.806621,0.790615,0.997484,60.827633
127,505,46.441562,73.689926,73.7064,73.698163,84.96906,27.222222,39.252336,57.142857,0.05146,0.790615,0.028729,46.000924
127,506,46.734155,75.027019,73.661309,74.337894,90.737627,23.682809,44.859813,50.0,0.726273,0.790615,0.1545,63.623043
127,507,36.992013,71.500903,72.052979,71.775883,92.718462,23.520147,63.551402,47.058824,0.703795,0.790615,0.981145,61.328622
128,508,44.252656,74.407214,72.943246,73.667961,84.940574,20.410714,48.421053,47.058824,0.97727,0.975988,0.999815,68.652163
128,509,44.157141,75.480264,73.993474,74.729472,89.159121,15.021978,41.052632,40.909091,0.075086,0.975988,0.049903,46.142899
128,510,43.489727,68.202674,68.888569,68.543905,92.456847,16.042578,16.842105,54.166667,0.079864,0.975988,0.048214,44.05418
128,511,52.057064,73.173207,67.221224,70.071054,91.662211,9.063158,80.0,55.555556,0.071976,0.975988,0.048207,49.201361
129,512,37.630925,77.216649,70.118749,73.496729,104.055855,20.539474,78.651685,40.0,0.999772,0.877959,0.877189,70.941877
129,513,37.982684,74.52634,69.222194,71.776408,86.972663,31.836957,74.157303,27.272727,0.059858,0.877959,0.526629,44.414256
129,514,44.418087,78.815436,73.047304,75.821823,109.552903,17.331797,65.168539,42.857143,0.999988,0.877959,0.877336,73.008354
129,515,35.044518,78.067565,69.505644,73.538232,85.096667,30.333333,82.022472,50.0,0.004181,0.877959,0.477851,44.335355
130,516,38.187179,74.856949,71.273601,73.02134,89.934412,16.621849,64.210526,46.153846,0.996164,0.235798,0.153021,68.968388
130,517,38.026985,77.31629,74.287987,75.771898,90.450647,12.682353,64.210526,53.333333,0.216894,0.235798,0.999784,50.687625
130,518,36.437313,75.281835,76.776159,76.021653,82.504559,27.617647,28.421053,53.846154,0.857192,0.235798,0.701934,63.889047
130,519,38.306094,69.31597,71.103728,70.198464,93.97144,16.339593,25.263158,70.833333,0.987899,0.235798,0.084037,67.62249
131,520,43.447544,68.231952,71.699995,69.923002,83.496364,31.493506,60.144928,29.166667,0.961827,0.216176,0.037643,66.535903
131,521,43.584361,70.179009,77.618444,73.711497,78.816616,30.981707,40.57971,24.242424,0.212114,0.216176,0.999985,47.293392
131,522,42.964822,68.607175,70.007658,69.300342,69.080273,29.254545,68.115942,44.444444,0.196487,0.216176,0.994731,46.832695
131,523,47.123031,67.063934,71.892464,69.394302,60.728571,43.920635,54.347826,56.0,0.959858,0.216176,0.061054,65.846386
132,524,40.77596,69.049054,74.114585,71.492207,87.15585,20.702381,22.222222,24.0,0.106272,0.106355,0.076519,43.304279
132,525,44.486553,73.401022,69.601917,71.451002,78.304316,30.115789,80.808081,60.0,0.146129,0.106355,0.730617,48.866759
132,526,40.731717,71.116519,77.769256,74.294251,82.978773,24.412924,16.161616,37.931034,0.951991,0.106355,0.334184,65.266639
132,527,41.455825,69.067395,75.544798,72.161025,83.248077,21.367521,9.090909,25.806452,0.910226,0.106355,0.208035,62.793823
133,528,35.760021,69.280398,72.792006,70.992804,69.17125,33.0,9.859155,33.333333,0.999963,0.999984,0.999993,62.534351
133,529,33.960389,68.459553,71.341693,69.870919,67.6225,27.5,36.619718,44.444444,0.99999,0.999984,0.999996,63.574494
133,530,36.202888,70.315987,73.133719,71.697176,80.599388,25.367347,30.985915,50.0,0.999976,0.999984,0.999995,65.8639
133,531,40.492827,72.092551,72.593975,72.342396,76.591346,24.448718,45.070423,45.0,0.999989,0.999984,0.999994,66.963831
134,532,38.881984,74.275041,78.04026,76.111108,84.02803,25.515152,30.15873,52.631579,0.987744,0.999923,0.985906,67.854964
134,533,38.772652,71.566355,76.807094,74.094164,84.537091,25.814465,15.873016,50.0,0.010894,0.999923,0.00536,42.021002
134,534,45.073191,74.815607,81.423837,77.97997,89.6,18.722222,-14.285714,39.130435,0.911713,0.999923,0.909111,65.431633
134,535,44.333052,72.130847,77.512693,74.724996,85.012667,22.333333,20.634921,38.095238,0.142883,0.999923,0.131729,46.313321
135,536,35.224498,74.411958,70.968825,72.649616,97.001429,17.714286,26.315789,36.363636,0.892209,0.166977,0.594234,63.98728
135,537,32.868347,72.856081,71.238148,72.038031,94.6,18.333333,21.052632,45.454545,0.992695,0.166977,0.28471,65.789637
135,538,32.974279,73.673451,66.430944,69.865006,107.6,10.25,57.894737,57.142857,0.999557,0.166977,0.137588,69.092606
135,539,46.766607,73.336577,75.145638,74.230087,95.594567,17.695513,-2.631579,35.294118,0.997024,0.166977,0.090566,67.742725
136,540,39.501654,72.486806,69.811869,71.12419,87.749697,30.939394,76.842105,36.363636,0.888601,0.96074,0.963565,65.892904
136,541,41.174454,72.43911,73.137867,72.786814,87.467436,29.974359,58.947368,41.176471,0.486992,0.96074,0.22687,55.999003
136,542,50.587577,74.134946,71.174306,72.624463,85.096667,27.208333,66.315789,50.0,0.895553,0.96074,0.983714,68.62517
136,543,37.557381,70.202541,70.266634,70.234573,77.105563,30.490991,61.052632,72.222222,0.247075,0.96074,0.269539,49.133031
137,544,35.154498,65.870762,68.106419,66.969937,90.451953,25.897186,17.204301,26.666667,0.990859,0.992479,0.99881,63.135818
137,545,35.738251,67.551196,67.570406,67.560798,88.51375,23.321429,65.591398,57.142857,0.108143,0.992479,0.028866,45.107554
137,546,39.320074,67.807627,72.88475,70.254582,87.291234,27.874459,9.677419,34.285714,0.995631,0.992479,0.998521,64.776762
137,547,39.472281,70.666111,69.87282,70.267224,77.081455,24.781818,64.516129,50.0,0.11235,0.992479,0.030668,45.217772
138,548,40.491538,73.421168,73.119462,73.270005,95.734167,23.018519,57.8125,50.0,0.306776,0.317498,0.999692,52.712805
138,549,38.059396,75.881374,74.787712,75.330579,94.987143,26.047619,34.375,31.578947,0.40685,0.317498,0.994507,53.179496
138,550,36.773823,76.132947,74.710828,75.415188,89.725595,17.261905,45.3125,31.25,0.338736,0.317498,0.999725,51.249753
138,551,53.615131,71.877849,70.582306,71.224183,76.020667,38.733333,57.8125,42.857143,0.749808,0.317498,0.094995,63.472214
139,552,57.098482,74.050915,69.078505,71.478337,97.1375,22.5,82.954545,66.666667,0.052108,0.984157,0.070317,51.377975
139,553,56.308593,72.434592,68.27144,70.291424,88.311579,23.766917,78.409091,62.5,0.021187,0.984157,0.014656,48.767751
139,554,48.261793,73.852324,73.573959,73.712873,93.515,27.365079,59.090909,76.470588,0.060815,0.984157,0.230769,49.416221
139,555,45.888758,67.255771,70.645857,68.909144,87.771667,20.677249,38.636364,58.333333,0.076312,0.984157,0.08146,45.392279
140,556,34.327505,69.359773,73.070478,71.16679,72.362113,34.64663,16.438356,42.307692,0.924238,0.39891,0.713546,61.504664
140,557,56.737058,59.757155,65.320837,62.41526,30.586667,33.486772,63.013699,76.923077,0.997826,0.39891,0.458471,65.097896
140,558,34.575552,69.007564,69.662791,69.333631,71.025,39.333333,58.90411,57.142857,0.892127,0.39891,0.770071,62.923522
140,559,44.365363,67.997181,68.191189,68.094051,71.053333,34.166667,45.205479,41.176471,0.978424,0.39891,0.57976,65.186342
141,560,46.206483,72.864801,72.078609,72.469574,85.915,24.666667,51.515152,65.0,0.032113,0.066897,0.056233,46.202687
141,561,49.623906,72.406721,72.41143,72.409075,92.972857,21.285714,57.575758,72.222222,0.422358,0.066897,0.802981,57.993641
141,562,35.935755,67.240173,68.615365,67.92081,88.396667,22.333333,49.494949,38.888889,0.49122,0.066897,0.730256,53.104148
141,563,39.204627,71.098936,69.918209,70.503628,78.009471,36.211765,65.656566,66.666667,0.291711,0.066897,0.878041,50.702885
142,564,38.124881,76.800096,71.112156,73.846763,92.600833,11.907407,70.652174,30.0,0.397678,0.958085,0.151182,54.035517
142,565,34.21751,75.469548,68.526429,71.830595,96.830435,11.981366,75.0,57.142857,0.38101,0.958085,0.126208,54.241587
142,566,32.133788,70.837086,67.456555,69.1055,91.538319,21.043103,68.478261,45.454545,0.502368,0.958085,0.270294,54.576333
142,567,33.899332,67.592186,69.217783,68.395329,87.877895,26.782486,35.869565,76.190476,0.318642,0.958085,0.088018,49.65725
143,568,40.124976,77.074409,71.305406,74.077755,99.427768,16.910714,73.417722,42.857143,0.03236,0.999899,0.02,46.836278
143,569,48.292219,75.022995,77.336228,76.162052,74.501313,29.747475,30.379747,38.461538,0.974899,0.999899,0.972096,67.775234
143,570,63.607991,76.357704,78.476942,77.402818,94.109742,22.329032,21.518987,50.0,0.353684,0.999899,0.342107,57.774364
143,571,40.81044,73.640174,76.566511,75.074834,74.293787,25.982843,35.443038,32.0,0.999901,0.999899,0.999863,66.489284
144,572,52.082814,72.224516,67.746043,69.913626,79.74625,29.875,57.333333,53.846154,0.076594,0.94485,0.398399,46.853442
144,573,44.662723,72.8912,75.707942,74.272877,88.338784,24.920765,18.666667,41.666667,0.336935,0.94485,0.626008,51.493678
144,574,49.566077,73.119783,72.930211,73.024869,79.936667,28.333333,33.333333,36.363636,0.995683,0.94485,0.941521,68.191286
144,575,45.669837,74.632597,77.538627,76.057857,80.871429,23.285714,16.0,27.586207,0.553769,0.94485,0.516511,56.067552
145,576,41.876298,75.038683,74.624974,74.831253,101.646021,14.080103,48.809524,50.0,0.902273,0.93757,0.991391,68.48665
145,577,39.362756,72.201794,71.413273,71.80537,99.015714,11.761905,50.0,57.142857,0.51478,0.93757,0.197727,57.542816
145,578,39.682466,71.867371,74.035597,72.935379,95.117955,16.409091,34.52381,47.826087,0.575316,0.93757,0.267732,57.832515
145,579,40.619794,71.958721,74.956048,73.426807,91.318636,15.454545,28.571429,56.0,0.887344,0.93757,0.686333,65.702141
146,580,32.932005,70.417774,65.491652,67.865437,79.154,31.325926,74.766355,81.818182,0.133652,0.456963,0.025571,46.049819
146,581,34.296329,69.907981,66.706979,68.269974,95.527132,18.955882,68.224299,75.0,0.132867,0.456963,0.025238,47.383373
146,582,41.278827,73.074681,69.680917,71.337456,74.942708,25.597222,74.766355,54.545455,0.094741,0.456963,0.010933,45.993455
146,583,33.942823,72.666687,63.284218,67.651695,81.1625,16.5,85.046729,88.888889,0.134691,0.456963,0.048937,47.329126
147,584,42.852442,73.575413,74.157393,73.865259,91.20484,21.809793,43.809524,26.086957,0.999844,0.998959,0.999536,68.341714
147,585,38.050232,70.817566,69.440186,70.122111,84.7675,15.611111,65.714286,62.5,0.999955,0.998959,0.998679,68.534384
147,586,42.527029,72.374749,71.370983,71.869361,93.867222,22.736111,39.047619,52.380952,0.999977,0.998959,0.999057,69.024499
147,587,37.32043,70.892656,69.929057,70.407557,96.494,20.038298,55.238095,53.333333,0.999961,0.998959,0.999297,68.66401
148,588,38.564016,72.532755,68.23734,70.31951,76.455714,27.0,58.333333,50.0,0.89307,0.943963,0.990513,64.210763
148,589,35.577587,69.392568,69.43329,69.412923,87.012108,20.480392,59.52381,35.294118,0.462637,0.943963,0.151376,52.947418
148,590,32.432689,74.156058,65.642172,69.639862,101.50875,10.416667,82.142857,80.0,0.370441,0.943963,0.33449,54.949402
148,591,41.082162,72.765255,71.184349,71.966124,80.393644,23.606132,36.904762,57.894737,0.962176,0.943963,0.824439,66.641738
149,592,44.561786,76.317006,78.875721,77.575266,95.291014,15.682984,21.428571,30.434783,0.945151,0.940431,0.99984,67.940201
149,593,33.752288,70.736897,67.91085,69.295073,96.445,10.821429,61.904762,57.142857,0.337926,0.940431,0.01602,51.589781
149,594,39.996942,70.926112,73.516011,72.197837,97.948609,14.744928,17.857143,68.0,0.968061,0.940431,0.995612,67.952635
149,595,45.392703,71.64557,74.030399,72.818464,83.183182,32.155844,21.428571,54.166667,0.357278,0.940431,0.018682,51.958004
150,596,42.654281,71.017343,72.510922,71.756363,83.994372,27.204651,54.736842,37.5,0.503575,0.491813,0.999906,55.659984
150,597,38.081911,70.269144,76.335847,73.176968,81.193633,27.577108,12.631579,32.352941,0.552483,0.491813,0.997431,53.775232
150,598,35.04233,71.365583,71.682966,71.523923,75.874571,33.234921,33.684211,52.0,0.492307,0.491813,0.999999,52.64505
150,599,37.761615,73.833072,74.42286,74.126792,91.861971,21.971154,31.578947,60.869565,0.492766,0.491813,0.999974,55.91838
151,600,38.057661,70.350546,74.407607,72.322226,94.318333,19.166667,54.022989,38.461538,0.594759,0.999996,0.595141,58.244603
151,601,37.85854,73.114169,73.072755,73.093462,87.672385,16.738462,70.114943,27.272727,0.999968,0.999996,0.999985,68.135581
151,602,44.496307,72.719991,73.908651,73.309505,91.859135,18.210811,57.471264,20.0,0.999974,0.999996,0.999986,68.951911
151,603,45.363748,65.558445,66.622365,66.086125,88.651677,25.554839,64.367816,40.0,0.778682,0.999996,0.778314,62.450048
152,604,36.124428,73.118222,72.359484,72.736877,101.03984,17.002907,39.43662,81.25,0.11621,0.649168,0.103326,48.08991
152,605,35.770119,72.958308,72.383505,72.669768,91.529024,25.369338,42.253521,50.0,0.837059,0.649168,0.133327,63.647239
152,606,34.356263,71.552712,71.725965,71.639234,75.423889,34.444444,43.661972,35.294118,0.775011,0.649168,0.506201,59.228515
152,607,35.247728,69.928014,67.745,68.819201,98.950635,21.031746,50.704225,69.230769,0.94388,0.649168,0.367546,67.187578
153,608,50.43449,74.254185,76.711172,75.462687,97.832847,22.736111,12.328767,52.173913,0.997062,0.999998,0.997003,70.66466
153,609,43.254691,73.033971,76.562625,74.756682,74.442241,39.320197,20.547945,14.285714,0.99803,0.999998,0.997995,65.222919
153,610,53.040812,75.607276,76.944643,76.270097,98.251765,26.893557,30.136986,55.0,0.999892,0.999998,0.999881,72.569686
153,611,33.394788,72.733545,65.264177,68.796718,96.63,23.0,79.452055,55.555556,0.977951,0.999998,0.977835,68.220545
154,612,57.988411,78.490311,77.290845,77.885962,102.915,13.47619,61.702128,25.0,0.999995,0.999938,0.999898,74.590874
154,613,52.187699,74.026412,69.438624,71.65916,97.654524,16.47619,70.212766,35.714286,0.999994,0.999938,0.999893,72.011611
154,614,38.314745,69.773436,75.789225,72.657019,79.848323,28.542683,12.765957,30.555556,0.999999,0.999938,0.999925,64.635809
154,615,37.630375,69.737184,71.036303,70.380747,87.446176,31.327731,63.829787,63.157895,0.999999,0.999938,0.999923,68.735477
155,616,36.561881,72.719771,69.534135,71.091288,101.53522,18.138514,64.423077,25.0,0.999142,0.768438,0.744662,68.250111
155,617,39.867043,72.065318,70.772552,71.413088,101.748664,15.87069,44.230769,50.0,0.999142,0.768438,0.744646,69.263448
155,618,38.070642,72.626746,71.02387,71.816367,93.259804,25.27451,50.961538,47.619048,0.206774,0.768438,0.765493,48.585186
155,619,43.297077,71.468121,70.780528,71.122664,99.895098,19.392157,50.961538,58.823529,0.999091,0.768438,0.744015,70.452573
156,620,43.960424,74.230903,72.211611,73.207343,94.145622,20.913514,55.952381,53.846154,0.984515,0.517984,0.491285,70.274445
156,621,36.843981,70.441329,70.684755,70.562834,92.288333,24.051282,38.095238,57.894737,0.86053,0.517984,0.534017,64.079275
156,622,45.559447,68.859041,70.993966,69.91021,88.838142,25.466216,11.904762,53.571429,0.864986,0.517984,0.508838,63.870494
156,623,45.355459,68.819404,70.288837,69.54636,70.993,33.142857,40.47619,57.142857,0.946804,0.517984,0.523574,65.586894
157,624,45.234027,72.120106,77.54752,74.735409,76.91375,33.96875,-4.918033,37.777778,0.940987,0.230625,0.17302,64.346135
157,625,37.688136,79.822838,72.388232,75.923967,89.606731,21.884615,78.688525,37.5,0.092867,0.230625,0.974913,47.442898
157,626,44.645308,73.866189,75.518739,74.683321,74.639403,33.452026,45.081967,51.851852,0.574355,0.230625,0.845581,58.005389
157,627,35.421172,78.685278,70.936275,74.610114,88.81925,26.25,79.508197,28.571429,0.089263,0.230625,0.915144,46.024871
158,628,35.496787,69.775617,69.747096,69.761354,68.370985,30.417191,36.904762,33.333333,0.998543,0.999973,0.998722,63.340347
158,629,37.336101,68.821275,71.125019,69.954187,76.581664,27.847945,13.095238,35.483871,0.994894,0.999973,0.995528,63.416748
158,630,35.31068,69.270253,68.363154,68.813717,57.001587,33.007937,33.333333,55.0,0.022682,0.999973,0.022839,38.390729
158,631,37.905261,69.183075,68.441212,68.810147,74.3525,30.5,47.619048,66.666667,0.061564,0.999973,0.067842,42.913139
159,632,43.867178,75.976461,69.752383,72.731501,89.282063,21.031746,67.889908,16.666667,0.999484,0.196957,0.208833,68.762594
159,633,34.973983,74.252152,64.382148,68.965805,86.972663,23.141304,78.899083,20.0,0.999623,0.196957,0.186576,66.387611
159,634,44.901601,72.848392,68.753135,70.74154,91.786286,23.247619,61.46789,35.0,0.99947,0.196957,0.225722,69.203404
159,635,36.262763,74.125868,67.849815,70.849121,97.399118,16.621849,68.807339,58.333333,0.191384,0.196957,0.870038,49.416587
160,636,45.02536,68.894655,66.640389,67.748773,99.504545,16.835498,49.230769,83.333333,0.509936,0.83093,0.901706,58.660512
160,637,49.062235,71.433377,66.598713,68.931377,102.35525,14.25,61.538462,72.727273,0.511508,0.83093,0.902481,60.245312
160,638,59.244274,74.490756,70.958507,72.681749,93.566143,20.304762,35.384615,70.588235,0.564985,0.83093,0.927899,62.441826
160,639,44.278489,71.677351,69.636601,70.642239,87.09681,30.017241,10.769231,52.631579,0.6383,0.83093,0.958313,57.888539
161,640,37.776938,68.736225,68.776309,68.756258,78.768182,27.363636,43.298969,26.315789,0.972133,0.498589,0.64163,63.843145
161,641,41.1018,69.119501,70.247722,69.679046,85.027246,25.057971,28.865979,41.666667,0.153596,0.498589,0.728106,44.994244
161,642,39.691204,69.077235,71.317393,70.179439,76.269247,30.763441,4.123711,44.117647,0.443512,0.498589,0.951711,50.12245
161,643,41.218737,71.085846,73.616457,72.329021,83.885,26.666667,7.216495,55.172414,0.99776,0.498589,0.451737,66.398828
162,644,38.388542,69.116867,72.675014,70.851296,73.875931,33.897898,28.846154,40.740741,0.980117,0.476854,0.478557,64.311893
162,645,41.038759,72.916549,73.263311,73.089516,85.133533,25.315217,55.769231,17.647059,0.57018,0.476854,0.962405,56.573366
162,646,39.617113,74.599826,77.384675,75.96674,76.162298,33.556452,40.384615,45.0,0.600418,0.476854,0.957625,57.614462
162,647,38.226731,70.115387,74.805653,72.384626,75.499545,30.318182,15.384615,54.545455,0.92464,0.476854,0.500966,63.53837
163,648,37.52724,74.735737,75.007111,74.871182,90.329342,20.026316,62.376238,6.25,0.999551,0.99923,0.999939,67.419873
163,649,39.470298,74.996156,72.636676,73.797554,91.611667,12.904762,72.277228,7.692308,0.999683,0.99923,0.999855,68.188805
163,650,42.007165,78.879941,74.381292,76.564598,89.44,12.166667,76.237624,10.0,0.999757,0.99923,0.99969,69.633817
163,651,36.730459,75.864005,76.857448,76.35749,80.146136,21.969492,41.584158,30.434783,0.999516,0.99923,0.999941,66.857457
164,652,57.442453,73.499572,74.287033,73.891205,80.426703,45.237838,33.928571,41.176471,0.993292,0.128617,0.042745,70.286492
164,653,39.301072,68.116325,69.508195,68.805218,84.814674,37.586957,17.857143,65.0,0.98437,0.128617,0.103869,65.736774
164,654,45.266633,70.093232,71.839809,70.955777,86.744205,37.386364,1.785714,68.181818,0.983555,0.128617,0.093309,67.103883
164,655,35.788682,68.359315,68.743587,68.550915,95.164667,20.333333,10.714286,71.428571,0.978329,0.128617,0.041438,65.804964
165,656,44.452295,69.630498,69.773531,69.70194,78.052336,30.143192,8.974359,41.666667,0.998531,0.996293,0.991459,65.101619
165,657,37.471645,71.689308,69.928551,70.79798,84.505,33.0,48.717949,37.5,0.916458,0.996293,0.918077,64.408763
165,658,34.978698,70.292699,67.366016,68.798244,93.701618,23.205882,56.410256,60.0,0.970552,0.996293,0.977843,67.095922
165,659,37.161406,69.220918,67.294574,68.244153,78.245,30.0,35.897436,68.421053,0.960669,0.996293,0.970141,64.965403
166,660,39.914374,68.63848,74.514604,71.455938,79.670179,38.082051,38.823529,19.047619,0.719666,0.725798,0.998822,58.296009
166,661,45.048618,71.290523,67.493284,69.339955,97.025,20.666667,71.764706,22.222222,0.812279,0.725798,0.319318,64.530919
166,662,37.387839,67.340446,68.638664,67.983359,82.121037,34.635889,51.764706,30.0,0.624479,0.725798,0.145124,55.786127
166,663,40.479432,70.670319,76.560593,73.497629,83.200833,41.537037,36.470588,25.0,0.964572,0.725798,0.880949,65.676645
167,664,41.712029,76.026875,73.348802,74.66383,95.026909,24.781818,54.166667,23.076923,0.840395,0.846185,0.998938,65.121114
167,665,43.46884,74.371654,71.036184,72.665662,95.165,26.666667,58.333333,7.692308,0.837862,0.846185,0.997379,64.265456
167,666,44.407342,74.182898,74.956524,74.567705,99.368269,23.807692,27.777778,52.631579,0.887606,0.846185,0.981697,67.399614
167,667,47.787661,77.285695,74.984217,76.117557,91.95,25.666667,50.0,46.666667,0.835332,0.846185,0.996288,67.307917
168,668,45.53346,79.480565,74.504822,76.912302,79.51375,31.607143,72.65625,46.666667,0.073392,0.999329,0.097092,47.948792
168,669,41.749564,75.854814,77.031136,76.438445,80.42,35.12987,57.03125,69.565217,0.371829,0.999329,0.362779,54.949907
168,670,43.225518,78.311276,75.670171,76.968074,69.204286,38.428571,72.65625,33.333333,0.381727,0.999329,0.374402,53.503142
168,671,42.221887,74.749154,78.350818,76.507628,80.182576,30.060606,48.4375,62.962963,0.586131,0.999329,0.57803,59.64669
169,672,36.930113,71.307099,74.025369,72.640812,87.806413,23.769151,36.111111,46.875,0.653767,0.94929,0.412866,58.457464
169,673,51.238178,65.836924,63.522804,64.659166,100.553929,17.785714,87.037037,75.0,0.436633,0.94929,0.154356,58.722594
169,674,34.478305,68.381757,68.061721,68.221366,81.561558,34.268116,78.703704,36.363636,0.357498,0.94929,0.056899,50.209108
169,675,46.325571,72.984397,73.603737,73.292762,91.775962,32.141026,63.888889,31.578947,0.994478,0.94929,0.924441,70.066146
170,676,61.407221,75.0117,69.420981,72.108138,106.961167,6.403704,76.923077,50.0,0.924345,0.961423,0.985567,74.086419
170,677,43.930506,72.226572,72.316718,72.271615,91.389615,19.67033,40.17094,34.375,0.950356,0.961423,0.992381,67.092742
170,678,38.191993,71.65274,74.244064,72.925395,94.125,19.357143,17.948718,29.268293,0.93967,0.961423,0.819822,64.785729
170,679,40.131801,72.592974,75.231242,73.888564,90.538191,20.247967,29.91453,48.717949,0.991605,0.961423,0.94024,67.973215
171,680,37.070849,68.575525,75.110614,71.694452,81.849038,26.84743,34.951456,36.666667,0.972159,0.999702,0.972105,65.022003
171,681,37.104855,70.174801,72.006679,71.078932,85.574191,21.897059,66.990291,26.666667,0.203327,0.999702,0.202006,47.070459
171,682,37.922705,70.914495,72.353017,71.626532,87.4375,21.884615,62.135922,56.25,0.999278,0.999702,0.999699,68.718936
171,683,39.13652,70.567578,75.320363,72.866547,79.272949,35.589744,49.514563,57.142857,0.2612,0.999702,0.259908,49.492918
172,684,38.364588,71.07771,75.931418,73.424435,91.790455,27.212121,22.352941,34.375,0.977638,0.615694,0.520226,66.172654
172,685,40.934585,70.580804,72.395569,71.476668,91.718649,24.204633,56.470588,27.777778,0.035607,0.615694,0.013739,43.906685
172,686,41.739336,63.870758,64.697373,64.28141,92.505,24.285714,64.705882,66.666667,0.553075,0.615694,0.065622,57.278836
172,687,42.415196,71.026051,77.39197,74.072486,86.692053,28.652632,10.588235,51.515152,0.974994,0.615694,0.772881,66.881305
173,688,34.021119,66.62963,62.380201,64.434928,91.4975,22.5,84.693878,66.666667,0.009459,0.994631,0.102218,43.102959
173,689,46.631594,72.869658,78.363383,75.516737,89.564675,31.124098,35.714286,44.444444,0.999973,0.994631,0.995329,69.965033
173,690,42.330298,71.18876,75.151438,73.116446,86.853442,33.662338,42.857143,56.0,0.999999,0.994631,0.994735,69.039905
173,691,54.467539,73.987401,76.335829,75.143272,89.771546,31.686404,41.836735,46.153846,0.999984,0.994631,0.994548,71.816435
